time,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3
00:38:00,0.292,0.086,241.78,1.2,0,1,0
00:39:00,0.286,0.078,241.06,1.2,0,2,0
00:40:00,0.286,0.078,240.88,1.2,0,1,0
00:41:00,0.288,0.082,241.94,1.2,0,2,0
00:42:00,0.288,0.084,242.46,1.2,0,1,0
00:43:00,0.29,0.084,242.86,1.2,0,2,0
00:44:00,0.288,0.084,242.89,1.2,0,1,0
00:45:00,0.288,0.086,243.29,1.2,0,1,0
00:46:00,0.286,0.084,242.73,1.2,0,2,0
00:47:00,0.284,0.082,242.19,1.2,0,1,0
00:48:00,0.284,0.08,242.01,1.2,0,1,0
00:49:00,0.284,0.086,243.48,1.2,0,2,0
00:50:00,0.284,0.086,243.75,1.2,0,1,0
00:51:00,0.282,0.082,242.61,1.2,0,1,0
00:52:00,0.28,0.08,241.79,1.2,0,2,0
00:53:00,0.278,0.08,241.54,1.2,0,1,0
00:54:00,0.278,0.078,241.17,1.2,0,1,0
00:55:00,0.276,0.078,240.94,1.2,0,1,0
00:56:00,0.278,0.078,241.45,1.2,0,2,0
00:57:00,0.254,0,242.78,1,0,1,0
00:58:00,0.206,0,243.07,0.8,0,0,0
00:59:00,0.206,0,242.6,0.8,0,0,0
01:00:00,0.268,0,242.77,1.2,0,0,0
01:01:00,0.282,0.068,243.05,1.2,0,0,0
01:02:00,0.282,0.066,242.76,1.2,0,0,0
01:03:00,0.28,0.062,241.74,1.2,0,0,0
01:04:00,0.282,0.064,242.3,1.2,0,0,0
01:05:00,0.278,0.062,241.33,1.2,0,0,0
01:06:00,0.362,0.15,240.74,1.6,0,0,0
01:07:00,0.384,0.192,240.77,1.8,0,0,0
01:08:00,0.38,0.194,240.95,1.8,0,0,0
01:09:00,0.38,0.194,241.25,1.8,0,0,0
01:10:00,0.328,0.12,239.85,1.4,0,0,0
01:11:00,0.304,0.088,240.43,1.2,0,0,0
01:12:00,0.304,0.092,241.57,1.2,0,0,0
01:13:00,0.304,0.092,241.85,1.2,0,0,0
01:14:00,0.306,0.098,243.16,1.2,0,0,0
01:15:00,0.306,0.1,243.63,1.2,0,0,0
01:16:00,0.304,0.098,243,1.2,0,0,0
01:17:00,0.302,0.098,242.88,1.2,0,0,0
01:18:00,0.3,0.096,242.45,1.2,0,0,0
01:19:00,0.302,0.1,243.47,1.2,0,0,0
01:20:00,0.298,0.094,242.03,1.2,0,0,0
01:21:00,0.27,0.052,241.05,1.2,0,0,0
01:22:00,0.204,0,241.47,0.8,0,0,0
01:23:00,0.204,0,241.44,0.8,0,0,0
01:24:00,0.202,0,241,0.8,0,0,0
01:25:00,0.202,0,240.39,0.8,0,0,0
01:26:00,0.204,0,241.4,0.8,0,0,0
01:27:00,0.204,0,242.44,0.8,0,0,0
01:28:00,0.204,0,242.16,0.8,0,0,0
01:29:00,0.204,0,241.74,0.8,0,0,0
01:30:00,0.202,0,241.21,0.8,0,0,0
01:31:00,0.202,0,240.93,0.8,0,0,0
01:32:00,0.314,0,239.97,1.8,0,0,0
01:33:00,1.314,0.054,240.01,5.4,0,0,18
01:34:00,1.308,0.054,240.71,5.4,0,0,19
01:35:00,1.298,0.052,241.09,5.4,0,0,18
01:36:00,1.286,0.054,240.77,5.2,0,0,18
01:37:00,1.284,0.054,241.01,5.2,0,0,18
01:38:00,1.276,0.054,240.51,5.2,0,0,18
01:39:00,1.268,0.056,240,5.2,0,0,17
01:40:00,1.26,0.056,239.23,5.2,0,0,18
01:41:00,1.284,0.052,241.63,5.2,0,0,18
01:42:00,1.28,0.054,241.33,5.2,0,0,18
01:43:00,1.284,0.052,241.61,5.2,0,0,18
01:44:00,1.286,0.052,242,5.2,0,0,18
01:45:00,1.286,0.052,242.04,5.2,0,0,18
01:46:00,1.282,0.052,241.57,5.2,0,0,18
01:47:00,1.322,0,239.74,5.4,0,0,17
01:48:00,1.34,0.046,240.11,5.6,0,0,18
01:49:00,1.346,0.048,240.68,5.6,0,0,18
01:50:00,1.346,0.048,240.69,5.6,0,0,17
01:51:00,1.474,0.186,240.87,6.2,0,0,18
01:52:00,1.46,0.184,241.32,6,0,0,18
01:53:00,1.448,0.182,240.58,6,0,0,18
01:54:00,1.438,0.178,239.88,6,0,0,17
01:55:00,1.428,0.176,239.3,6,0,0,18
01:56:00,1.442,0.182,240.79,6,0,0,18
01:57:00,1.38,0.088,241.01,5.6,0,0,18
01:58:00,1.376,0.08,241.27,5.6,0,0,17
01:59:00,1.37,0.08,240.81,5.6,0,0,18
02:00:00,1.376,0.082,241.44,5.6,0,0,18
02:01:00,1.394,0.09,243.31,5.6,0,0,18
02:02:00,1.382,0.086,242.3,5.6,0,0,18
02:03:00,1.4,0.092,243.92,5.6,0,0,18
02:04:00,1.396,0.09,243.73,5.6,0,0,19
02:05:00,1.392,0.088,243.32,5.6,0,0,18
02:06:00,1.306,0,242.72,5.4,0,0,18
02:07:00,1.296,0.048,242.98,5.2,0,0,18
02:08:00,0.39,0,243.98,2.2,0,0,4
02:09:00,0.206,0,243.51,0.8,0,0,0
02:10:00,0.206,0,243.14,0.8,0,0,0
02:11:00,0.208,0,244.31,0.8,0,0,0
02:12:00,0.208,0,244.62,0.8,0,0,0
02:13:00,0.21,0,245.02,0.8,0,0,0
02:14:00,0.208,0,244.78,0.8,0,0,0
02:15:00,0.208,0,244.51,0.8,0,0,0
02:16:00,0.208,0,244.4,0.8,0,0,0
02:17:00,0.208,0,244.42,0.8,0,0,0
02:18:00,0.208,0,244.42,0.8,0,0,0
02:19:00,0.21,0,245.31,0.8,0,0,0
02:20:00,0.21,0,245.03,0.8,0,0,0
02:21:00,0.208,0,244.64,0.8,0,0,0
02:22:00,0.208,0,244.41,0.8,0,0,0
02:23:00,0.21,0,244.94,0.8,0,0,0
02:24:00,0.208,0,244.58,0.8,0,0,0
02:25:00,0.208,0,244.41,0.8,0,0,0
02:26:00,0.21,0,244.91,0.8,0,0,0
02:27:00,0.21,0,245.7,0.8,0,0,0
02:28:00,0.21,0,245.97,0.8,0,0,0
02:29:00,0.21,0,246.02,0.8,0,0,0
02:30:00,0.21,0,245.49,0.8,0,0,0
02:31:00,0.208,0,244.78,0.8,0,0,0
02:32:00,0.208,0,244.32,0.8,0,0,0
02:33:00,0.208,0,244.49,0.8,0,0,0
02:34:00,0.258,0,246.85,1.2,0,0,0
02:35:00,0.332,0.12,247.07,1.6,0,0,0
02:36:00,0.402,0.22,246.35,1.8,0,0,0
02:37:00,0.398,0.216,245.65,1.8,0,0,0
02:38:00,0.394,0.212,244.87,1.8,0,0,0
02:39:00,0.39,0.214,245.26,1.8,0,0,0
02:40:00,0.386,0.21,244.59,1.8,0,0,0
02:41:00,0.386,0.216,245.45,1.8,0,0,0
02:42:00,0.386,0.222,246.88,1.8,0,0,0
02:43:00,0.38,0.216,248.23,1.8,0,0,0
02:44:00,0.316,0.122,248.81,1.4,0,0,0
02:45:00,0.316,0.122,249,1.4,0,0,0
02:46:00,0.314,0.118,248.18,1.4,0,0,0
02:47:00,0.312,0.118,248.11,1.4,0,0,0
02:48:00,0.308,0.112,246.55,1.2,0,0,0
02:49:00,0.308,0.112,246.57,1.2,0,0,0
02:50:00,0.282,0.072,246.63,1.2,0,0,0
02:51:00,0.214,0,247.28,0.8,0,0,0
02:52:00,0.214,0,247.99,0.8,0,0,0
02:53:00,0.216,0,248.23,0.8,0,0,0
02:54:00,0.214,0,248.3,0.8,0,0,0
02:55:00,0.214,0,247.93,0.8,0,0,0
02:56:00,0.212,0,246.68,0.8,0,0,0
02:57:00,0.212,0,246.61,0.8,0,0,0
02:58:00,0.212,0,246.33,0.8,0,0,0
02:59:00,0.252,0,246.25,1.2,0,0,0
03:00:00,0.296,0.1,246.59,1.2,0,1,0
03:01:00,0.298,0.1,246.59,1.2,0,1,0
03:02:00,0.296,0.098,246.33,1.2,0,1,0
03:03:00,0.294,0.092,244.88,1.2,0,2,0
03:04:00,0.296,0.094,245.47,1.2,0,1,0
03:05:00,0.294,0.092,244.8,1.2,0,2,0
03:06:00,0.294,0.092,245,1.2,0,1,0
03:07:00,0.294,0.092,244.82,1.2,0,2,0
03:08:00,0.296,0.094,245.59,1.2,0,1,0
03:09:00,0.296,0.096,245.82,1.2,0,2,0
03:10:00,0.294,0.094,245.23,1.2,0,1,0
03:11:00,0.294,0.094,245.57,1.2,0,1,0
03:12:00,0.294,0.094,245.78,1.2,0,2,0
03:13:00,0.292,0.094,245.32,1.2,0,1,0
03:14:00,0.29,0.092,244.75,1.2,0,2,0
03:15:00,0.29,0.092,245.1,1.2,0,1,0
03:16:00,0.29,0.094,245.86,1.2,0,1,0
03:17:00,0.29,0.094,245.76,1.2,0,2,0
03:18:00,0.288,0.092,245.29,1.2,0,1,0
03:19:00,0.332,0.136,245.92,1.6,0,1,0
03:20:00,0.396,0.23,244.88,1.8,0,2,0
03:21:00,0.434,0.266,244.76,2.2,0,1,0
03:22:00,0.466,0.338,244.77,2.2,0,1,0
03:23:00,0.464,0.338,244.71,2.2,0,1,0
03:24:00,0.464,0.34,245.09,2.2,0,2,0
03:25:00,0.416,0.258,244.61,2,0,0,0
03:26:00,0.388,0.218,245.79,1.8,0,0,0
03:27:00,0.386,0.218,246.01,1.8,0,0,0
03:28:00,0.382,0.214,245.25,1.8,0,0,0
03:29:00,0.38,0.212,245.02,1.8,0,0,0
03:30:00,0.378,0.212,245.47,1.8,0,0,0
03:31:00,0.308,0.108,245.76,1.2,0,0,0
03:32:00,0.304,0.102,244.5,1.2,0,0,0
03:33:00,0.306,0.106,245.5,1.2,0,0,0
03:34:00,0.26,0,245.69,1,0,0,0
03:35:00,0.212,0,246.05,0.8,0,0,0
03:36:00,0.21,0,245.68,0.8,0,0,0
03:37:00,0.21,0,245.47,0.8,0,0,0
03:38:00,0.212,0,246.27,0.8,0,0,0
03:39:00,0.212,0,246.61,0.8,0,0,0
03:40:00,0.212,0,246.28,0.8,0,0,0
03:41:00,0.212,0,246.51,0.8,0,0,0
03:42:00,0.212,0,246.35,0.8,0,0,0
03:43:00,0.21,0,246.17,0.8,0,0,0
03:44:00,0.212,0,246.41,0.8,0,0,0
03:45:00,0.21,0,245.95,0.8,0,0,0
03:46:00,0.21,0,245.83,0.8,0,0,0
03:47:00,0.208,0,244.62,0.8,0,0,0
03:48:00,0.21,0,245.54,0.8,0,0,0
03:49:00,0.21,0,245.66,0.8,0,0,0
03:50:00,0.21,0,245.49,0.8,0,0,0
03:51:00,0.21,0,245.65,0.8,0,0,0
03:52:00,0.21,0,245.4,0.8,0,0,0
03:53:00,0.21,0,245.06,0.8,0,0,0
03:54:00,0.21,0,245.46,0.8,0,0,0
03:55:00,0.21,0,245.53,0.8,0,0,0
03:56:00,0.212,0,246.12,0.8,0,0,0
03:57:00,0.212,0,246.57,0.8,0,0,0
03:58:00,0.212,0,246.17,0.8,0,0,0
03:59:00,0.212,0,246.51,0.8,0,0,0
04:00:00,0.212,0,246.48,0.8,0,0,0
04:01:00,0.212,0,246.18,0.8,0,0,0
04:02:00,0.21,0,244.72,0.8,0,0,0
04:03:00,0.258,0,245.97,1.2,0,0,0
04:04:00,0.324,0.106,245.34,1.4,0,0,0
04:05:00,0.32,0.104,244.96,1.4,0,0,0
04:06:00,0.316,0.104,244.8,1.4,0,0,0
04:07:00,0.314,0.1,244.05,1.4,0,0,0
04:08:00,0.312,0.098,243.34,1.4,0,0,0
04:09:00,0.358,0.142,243.72,1.6,0,0,0
04:10:00,0.386,0.206,243.46,1.8,0,0,0
04:11:00,0.388,0.21,244.41,1.8,0,0,0
04:12:00,0.388,0.212,244.87,1.8,0,0,0
04:13:00,0.384,0.21,244.34,1.8,0,0,0
04:14:00,0.382,0.21,244.53,1.8,0,0,0
04:15:00,0.38,0.21,244.42,1.8,0,0,0
04:16:00,0.376,0.208,244,1.8,0,0,0
04:17:00,0.374,0.208,243.94,1.8,0,0,0
04:18:00,0.302,0.104,244.29,1.4,0,0,0
04:19:00,0.21,0,245.38,0.8,0,0,0
04:20:00,0.21,0,244.98,0.8,0,0,0
04:21:00,0.208,0,244.22,0.8,0,0,0
04:22:00,0.21,0,244.71,0.8,0,0,0
04:23:00,0.21,0,245.14,0.8,0,0,0
04:24:00,0.21,0,244.33,0.8,0,0,0
04:25:00,0.208,0,243.94,0.8,0,0,0
04:26:00,0.222,0,244.86,1,0,0,0
04:27:00,0.232,0,244.9,1,0,0,0
04:28:00,0.224,0,244.09,1,0,0,0
04:29:00,0.208,0,243.49,0.8,0,0,0
04:30:00,0.206,0,242.92,0.8,0,0,0
04:31:00,0.206,0,242.18,0.8,0,0,0
04:32:00,0.204,0,241.46,0.8,0,0,0
04:33:00,0.206,0,242.93,0.8,0,0,0
04:34:00,0.206,0,242.44,0.8,0,0,0
04:35:00,0.206,0,242.71,0.8,0,0,0
04:36:00,0.208,0,243.62,0.8,0,0,0
04:37:00,0.208,0,243.99,0.8,0,0,0
04:38:00,0.208,0,243.68,0.8,0,0,0
04:39:00,0.204,0,242.17,0.8,0,0,0
04:40:00,0.208,0,243.74,0.8,0,0,0
04:41:00,0.208,0,244.52,0.8,0,0,0
04:42:00,0.212,0,244.34,0.8,0,0,0
04:43:00,0.216,0,244.13,0.8,0,0,0
04:44:00,0.214,0,243.33,0.8,0,0,0
04:45:00,0.21,0,242.75,0.8,0,0,0
04:46:00,0.206,0,242.82,0.8,0,0,0
04:47:00,0.224,0,242.15,1,0,0,0
04:48:00,0.316,0.096,242.45,1.4,0,0,0
04:49:00,0.318,0.1,243.81,1.4,0,0,0
04:50:00,0.314,0.1,243.54,1.4,0,0,0
04:51:00,0.314,0.1,243.93,1.4,0,0,0
04:52:00,0.312,0.1,243.75,1.2,0,0,0
04:53:00,0.31,0.1,243.99,1.2,0,0,0
04:54:00,0.308,0.098,243.53,1.2,0,0,0
04:55:00,0.306,0.096,242.77,1.2,0,0,0
04:56:00,0.306,0.098,243.12,1.2,0,0,0
04:57:00,0.308,0.1,243.77,1.2,0,0,0
04:58:00,0.386,0.178,242.96,1.8,0,0,0
04:59:00,0.386,0.206,243.51,1.8,0,0,0
05:00:00,0.384,0.204,242.79,1.8,0,0,0
05:01:00,0.386,0.206,243.44,1.8,0,0,0
05:02:00,0.34,0.142,243.89,1.4,0,0,0
05:03:00,0.288,0.068,243.16,1.2,0,0,0
05:04:00,0.284,0.074,245.12,1.2,0,0,0
05:05:00,0.282,0.074,245.18,1.2,0,0,0
05:06:00,0.28,0.072,244.91,1.2,0,0,0
05:07:00,0.242,0,244.5,1,0,0,0
05:08:00,0.206,0,243.64,0.8,0,0,0
05:09:00,0.206,0,243.38,0.8,0,0,0
05:10:00,0.206,0,242.88,0.8,0,0,0
05:11:00,0.204,0,242.34,0.8,0,0,0
05:12:00,0.208,0,242.59,0.8,0,0,0
05:13:00,0.212,0,243.19,0.8,0,0,0
05:14:00,0.214,0,244.18,0.8,0,0,0
05:15:00,0.214,0,244.39,0.8,0,0,0
05:16:00,0.212,0,243.29,0.8,0,0,0
05:17:00,0.212,0,242.96,0.8,0,0,0
05:18:00,0.21,0,242.53,0.8,0,0,0
05:19:00,0.212,0,243.66,0.8,0,0,0
05:20:00,0.21,0,244.06,0.8,0,0,0
05:21:00,0.208,0,244.61,0.8,0,0,0
05:22:00,0.208,0,244.63,0.8,0,0,0
05:23:00,0.206,0,244.5,0.8,0,0,0
05:24:00,0.206,0,244.14,0.8,0,0,0
05:25:00,0.204,0,243.25,0.8,0,0,0
05:26:00,0.206,0,243.57,0.8,0,0,0
05:27:00,0.208,0,243.57,0.8,0,0,0
05:28:00,0.214,0,243.97,0.8,0,0,0
05:29:00,0.236,0,243.91,1.2,0,0,0
05:30:00,0.298,0.088,244.13,1.2,0,1,0
05:31:00,0.3,0.09,244.65,1.2,0,1,0
05:32:00,0.38,0.176,243.24,1.8,0,2,0
05:33:00,0.408,0.224,243.55,1.8,0,1,0
05:34:00,0.404,0.224,243.38,1.8,0,2,0
05:35:00,0.402,0.224,243.42,1.8,0,1,0
05:36:00,0.4,0.228,244.17,1.8,0,2,0
05:37:00,0.394,0.226,243.77,1.8,0,1,0
05:38:00,0.392,0.228,244.16,1.8,0,1,0
05:39:00,0.39,0.226,244,1.8,0,2,0
05:40:00,0.388,0.224,243.26,1.8,0,1,0
05:41:00,0.388,0.228,244.08,1.8,0,2,0
05:42:00,0.388,0.224,243.64,1.8,0,1,0
05:43:00,0.392,0.228,244.05,1.8,0,1,0
05:44:00,0.39,0.228,244.18,1.8,0,2,0
05:45:00,0.386,0.226,243.64,1.8,0,1,0
05:46:00,0.386,0.226,244.04,1.8,0,2,0
05:47:00,0.362,0.162,243.7,1.8,0,1,0
05:48:00,0.364,0.188,242.71,1.6,0,1,0
05:49:00,0.362,0.188,242.53,1.6,0,2,0
05:50:00,0.352,0.184,241.73,1.6,0,1,0
05:51:00,0.354,0.188,242.62,1.6,0,1,0
05:52:00,0.354,0.19,243.17,1.6,0,1,0
05:53:00,0.352,0.19,243.05,1.6,0,2,0
05:54:00,0.35,0.194,243.94,1.6,0,1,0
05:55:00,0.316,0.136,243.19,1.4,0,1,0
05:56:00,0.264,0.052,243.17,1,0,0,0
05:57:00,0.206,0,242.8,0.8,0,0,0
05:58:00,0.21,0,242.52,0.8,0,0,0
05:59:00,0.21,0,242.89,0.8,0,0,0
06:00:00,0.21,0,242.41,0.8,0,0,0
06:01:00,0.21,0,242.46,0.8,0,0,0
06:02:00,0.208,0,241.74,0.8,0,0,0
06:03:00,0.208,0,242.19,0.8,0,0,0
06:04:00,0.208,0,242,0.8,0,0,0
06:05:00,0.208,0,242.25,0.8,0,0,0
06:06:00,0.208,0,241.89,0.8,0,0,0
06:07:00,0.208,0,241.96,0.8,0,0,0
06:08:00,0.208,0,242.17,0.8,0,0,0
06:09:00,0.208,0,241.61,0.8,0,0,0
06:10:00,0.208,0,242.15,0.8,0,0,0
06:11:00,0.208,0,242.23,0.8,0,0,0
06:12:00,0.208,0,241.9,0.8,0,0,0
06:13:00,0.208,0,242.51,0.8,0,0,0
06:14:00,0.208,0,241.93,0.8,0,0,0
06:15:00,0.21,0,242.97,0.8,0,0,0
06:16:00,0.248,0,241.47,1.2,0,0,0
06:17:00,0.32,0.092,242.02,1.4,0,0,0
06:18:00,0.318,0.092,242.04,1.4,0,0,0
06:19:00,0.314,0.09,241.4,1.4,0,0,0
06:20:00,0.312,0.09,241.32,1.2,0,0,0
06:21:00,0.312,0.09,241.69,1.2,0,0,0
06:22:00,0.31,0.092,241.99,1.2,0,0,0
06:23:00,0.308,0.088,240.84,1.2,0,0,0
06:24:00,0.306,0.088,241.01,1.2,0,0,0
06:25:00,0.306,0.092,241.87,1.2,0,0,0
06:26:00,0.306,0.092,242.19,1.2,0,0,0
06:27:00,0.304,0.092,241.84,1.2,0,0,0
06:28:00,0.304,0.092,241.95,1.2,0,0,0
06:29:00,0.304,0.092,242.08,1.2,0,0,0
06:30:00,0.304,0.094,242.3,1.2,0,0,0
06:31:00,0.266,0,241.4,1.2,0,0,0
06:32:00,0.21,0,243.57,0.8,0,0,0
06:33:00,0.208,0,243.97,0.8,0,0,0
06:34:00,0.202,0,242.93,0.8,0,0,0
06:35:00,0.202,0,242.64,0.8,0,0,0
06:36:00,0.276,0,242.83,1.2,0,0,0
06:37:00,0.284,0.066,243.14,1.2,0,0,0
06:38:00,0.286,0.064,242.28,1.2,0,0,0
06:39:00,0.288,0.068,243.87,1.2,0,0,0
06:40:00,0.288,0.068,243.64,1.2,0,0,0
06:41:00,0.286,0.066,243.46,1.2,0,0,0
06:42:00,0.286,0.07,244.08,1.2,0,0,0
06:43:00,0.28,0.068,244.03,1.2,0,0,0
06:44:00,0.274,0.066,243.3,1.2,0,0,0
06:45:00,0.276,0.068,243.83,1.2,0,0,0
06:46:00,0.208,0,242.04,0.8,0,0,0
06:47:00,0.208,0,242.37,0.8,0,0,0
06:48:00,0.208,0,242.68,0.8,0,0,0
06:49:00,0.208,0,242.34,0.8,0,0,0
06:50:00,0.208,0,242.28,0.8,0,0,0
06:51:00,0.208,0,242.86,0.8,0,0,0
06:52:00,0.206,0,242.51,0.8,0,0,0
06:53:00,0.202,0,242.66,0.8,0,0,0
06:54:00,0.2,0,241.62,0.8,0,0,0
06:55:00,0.204,0,243.41,0.8,0,0,0
06:56:00,0.208,0,242.84,0.8,0,0,0
06:57:00,0.208,0,242.24,0.8,0,0,0
06:58:00,0.208,0,241.91,0.8,0,0,0
06:59:00,0.208,0,242.28,0.8,0,0,0
07:00:00,0.206,0,241.73,0.8,0,0,0
07:01:00,0.276,0,240.09,1.2,0,0,0
07:02:00,0.312,0.092,242.2,1.4,0,0,0
07:03:00,0.31,0.092,242.32,1.2,0,0,0
07:04:00,0.308,0.092,241.9,1.2,0,0,0
07:05:00,0.31,0.092,242.15,1.2,0,0,0
07:06:00,0.312,0.094,242.41,1.4,0,0,0
07:07:00,0.31,0.092,242.01,1.2,0,0,0
07:08:00,0.308,0.09,241.38,1.2,0,0,0
07:09:00,0.304,0.088,240.51,1.2,0,0,0
07:10:00,0.306,0.092,241.82,1.2,0,0,0
07:11:00,0.302,0.096,242.71,1.2,0,0,0
07:12:00,0.298,0.094,242.24,1.2,0,0,0
07:13:00,0.298,0.094,242.36,1.2,0,0,0
07:14:00,0.3,0.094,242.18,1.2,0,0,0
07:15:00,0.304,0.096,242.48,1.2,0,0,0
07:16:00,0.286,0.068,241.42,1.2,0,0,0
07:17:00,0.208,0,241.87,0.8,0,0,0
07:18:00,0.206,0,241.75,0.8,0,0,0
07:19:00,0.206,0,241.66,0.8,0,0,0
07:20:00,0.202,0,241.25,0.8,0,0,0
07:21:00,0.2,0,242.04,0.8,0,0,0
07:22:00,0.2,0,241.49,0.8,0,0,0
07:23:00,0.2,0,241.17,0.8,0,0,0
07:24:00,0.204,0,240.31,0.8,0,0,0
07:25:00,0.3,0.062,240.79,1.4,0,0,0
07:26:00,0.284,0.062,241.34,1.2,0,0,0
07:27:00,0.284,0.062,241.81,1.2,0,0,0
07:28:00,0.284,0.064,242.09,1.2,0,0,0
07:29:00,0.282,0.062,241.79,1.2,0,0,0
07:30:00,0.276,0.06,241.35,1.2,0,0,0
07:31:00,0.272,0.06,240.92,1.2,0,0,0
07:32:00,0.272,0.06,241.24,1.2,0,0,0
07:33:00,2.564,0,238.81,13.6,0,0,0
07:34:00,5.14,0.116,235.17,22,0,0,0
07:35:00,3.286,0.062,237.06,13.8,0,0,0
07:36:00,1.194,0.056,239.95,7,0,0,0
07:37:00,1.066,0.056,239.97,5,0,0,7
07:38:00,2.188,0,237.74,9.4,0,0,18
07:39:00,3.33,0.09,236.87,14.2,0,0,17
07:40:00,2.766,0.088,238.25,11.8,0,0,18
07:41:00,1.58,0.07,238.94,6.6,0,0,18
07:42:00,1.47,0.072,239.01,6,0,0,17
07:43:00,1.518,0.07,238.5,6.4,0,0,18
07:44:00,1.522,0.068,238.16,6.4,0,0,17
07:45:00,1.506,0.066,237.04,6.4,0,0,18
07:46:00,1.486,0.06,235.43,6.2,0,0,17
07:47:00,1.498,0.064,236.4,6.2,0,0,17
07:48:00,1.49,0.062,236.25,6.2,0,0,17
07:49:00,1.492,0.062,236.5,6.2,0,0,17
07:50:00,1.494,0.062,236.26,6.2,0,0,17
07:51:00,1.496,0.068,237.6,6.2,0,0,18
07:52:00,1.522,0.074,239.16,6.4,0,0,17
07:53:00,1.512,0.068,237.88,6.4,0,0,18
07:54:00,1.484,0,237.23,6.2,0,0,17
07:55:00,1.396,0.064,235.51,5.8,0,0,17
07:56:00,1.396,0.064,235.82,5.8,0,0,17
07:57:00,1.392,0.062,236.69,5.8,0,0,17
07:58:00,1.408,0.062,237.6,5.8,0,0,17
07:59:00,1.398,0.064,236.81,5.8,0,0,18
08:00:00,1.4,0.064,236.53,5.8,0,0,17
08:01:00,1.468,0,236.62,6.2,0,0,17
08:02:00,1.488,0.054,236.93,6.2,0,1,17
08:03:00,1.468,0.052,235.92,6.2,0,2,17
08:04:00,1.468,0.05,235.32,6.2,0,1,17
08:05:00,1.504,0.076,236.01,6.4,0,1,17
08:06:00,1.552,0.154,236.73,6.6,0,2,18
08:07:00,1.56,0.158,237.63,6.6,0,1,17
08:08:00,1.578,0.162,238.77,6.6,0,2,17
08:09:00,1.582,0.164,239.17,6.6,0,1,18
08:10:00,1.574,0.16,238.36,6.6,0,1,17
08:11:00,1.556,0.156,237.1,6.6,0,2,18
08:12:00,1.554,0.156,237.24,6.6,0,1,17
08:13:00,0.996,0.16,237.23,4.8,0,2,9
08:14:00,0.51,0.166,237.57,2.2,0,1,0
08:15:00,0.504,0.17,238.58,2.2,0,1,0
08:16:00,0.488,0.14,239.09,2.2,0,2,0
08:17:00,0.45,0.074,240.5,1.8,0,1,0
08:18:00,0.542,0.072,240.75,2.2,0,1,0
08:19:00,0.478,0.072,240.33,2,0,2,0
08:20:00,0.442,0.072,240.09,1.8,0,1,0
08:21:00,0.444,0.074,240.57,1.8,0,1,0
08:22:00,0.516,0.152,240.17,2.2,0,1,0
08:23:00,0.546,0.208,240.58,2.4,0,2,0
08:24:00,0.536,0.208,240.71,2.4,0,1,0
08:25:00,0.542,0.206,240.15,2.4,0,1,0
08:26:00,0.69,0.2,239.42,3,0,2,0
08:27:00,0.596,0.134,238.47,2.6,0,0,0
08:28:00,0.472,0.082,239.53,2,0,0,0
08:29:00,0.498,0.068,239.37,2.2,0,0,0
08:30:00,0.494,0.066,239.54,2,0,0,0
08:31:00,0.402,0.066,239.34,1.8,0,0,0
08:32:00,0.44,0.066,239.72,1.8,0,0,0
08:33:00,0.506,0.068,239.77,2.2,0,0,0
08:34:00,0.506,0.062,238.21,2.2,0,0,0
08:35:00,0.51,0.07,240.06,2.2,0,0,0
08:36:00,0.504,0.07,240.06,2.2,0,0,0
08:37:00,0.488,0.066,238.59,2,0,0,0
08:38:00,0.302,0,237.91,1.4,0,0,0
08:39:00,0.28,0.06,238.5,1.2,0,0,0
08:40:00,0.278,0.058,239.4,1.2,0,0,0
08:41:00,0.28,0.058,240.15,1.2,0,0,0
08:42:00,0.298,0.054,241.11,1.4,0,0,0
08:43:00,0.798,0.064,239.92,4,0,0,2
08:44:00,1.906,0,238.07,8.4,0,2,18
08:45:00,3.574,0,235.95,15,0,36,18
08:46:00,3.182,0,237.46,14,0,28,18
08:47:00,3.666,0,237.47,15.4,0,35,17
08:48:00,3.122,0,237.46,13.6,0,31,17
08:49:00,3.466,0,237.4,14.6,0,33,18
08:50:00,3.788,0.1,236.88,16,0,36,17
08:51:00,3.472,0,237.72,14.6,0,36,18
08:52:00,3.77,0.076,237.47,15.8,0,36,17
08:53:00,3.856,0.072,237.52,16.2,0,36,17
08:54:00,3.848,0.088,236.58,16.2,0,36,17
08:55:00,3.88,0.076,236.82,16.2,0,35,18
08:56:00,3.844,0.088,237.09,16.2,0,36,17
08:57:00,3.854,0.074,235.15,16.4,0,36,17
08:58:00,3.982,0.104,236.8,16.8,0,35,17
08:59:00,4.124,0.086,237.15,17.4,0,36,17
09:00:00,4.082,0.104,237.49,17.2,0,36,18
09:01:00,4.038,0.09,237.92,16.8,0,36,17
09:02:00,4.06,0.11,238.35,17,0,36,17
09:03:00,4.01,0.056,237.75,16.8,0,36,18
09:04:00,2.936,0,238.94,12.4,0,20,17
09:05:00,3.628,0,237.49,15.4,0,30,17
09:06:00,4.066,0.098,238.07,17,0,36,18
09:07:00,3.232,0.132,239.82,13.6,0,23,17
09:08:00,3.64,0.156,241.19,15.2,0,27,18
09:09:00,4.116,0.13,240.73,17,0,37,18
09:10:00,2.936,0.158,240.95,12.2,0,17,18
09:11:00,3.962,0.122,238.96,16.6,0,33,17
09:12:00,3.362,0.144,238.6,14.2,0,25,18
